40EFD0,WriteCalcOutputs,P_prt_opt_from_opt,function_test
40F1E0,IndexVariables,P_prt_usage,Memory usage check function.
40F670,AdjustVarHandles,P_prt_opt_system,"""Add and Test Function"""
40F710,ReversePointers,Unpredicted,"""Check and Update Pointer"""
40F750,AssertExistsEqn,P_print_var,"""Push RBP and RBX"""
40F7E0,VerifyEqns,P_do_clear,"""Push and Test Function"""
40F970,VerifyOutputEqns,P_prt_opt_line,"""Push and Check Function"""
40FA50,WriteModel,P_list_delete,Function Name: sub_40F1E0
410070,Write_R_Scale,P_do,"""File Output Function with Registers"""
410240,Write_R_CalcDeriv,P_prt_version,Check and print function
4104F0,Write_R_InitModel,Unpredicted,Output File Function.
4106B0,Write_R_CalcJacob,P_prt_bucket_path,Function for writing data to file.
410840,Write_R_Events,Unpredicted,Function: Print Data and Check for Null Pointers.
410980,Write_R_Roots,P_fts_read,Assembly code for fwrite function with some conditionals.
410AE0,WriteOne_R_PIDefine,P_prt_opt,Prints debug information
410CF0,Is_numeric,Unpredicted,Convert String to Double
410ED0,Write_R_InitPOS,Unpredicted,Print Stack Trace Function.
4116A0,Write_R_Decls,P_argp_opt,"""File Write Function"""
411C30,Write_R_Includes,Unpredicted,"""Print with Push and Pop"""
411CB0,Write_R_Model,Unpredicted,"""Function to Copy and Print Data"""
412180,MyStrcmp,P_adns_rr_info,String Compare Helper Function
401C10,sub_401C10,Unpredicted,Jump Function
402120,.__stack_chk_fail,Unpredicted,Function to compare and jump based on a value
4021A0,.printf,Unpredicted,Function to initialize BSS segment.
4021C0,._IO_putc,Unpredicted,"""Memory Access and Function Call"""
4021E6,save_history,Unpredicted,"""Append History Function"""
4022CE,growbuffer,P_get,Memory Allocation Function
40239A,logprintf,P_mail_error,"""Function with Stack and Formatting"""
4024C4,logputchar,Unpredicted,"""Function to Print Character(s)"""
402506,logputs,P_open,"""Print String Function"""
402556,hassubscript,Unpredicted,"""String length and comparison function"""
4025D1,replace_minus,P_parse,"""Function Setup"""
402716,replacectrlchars,P_check,Function name: ctype_b_check_and_replace_spaces
402764,fgetscont,Unpredicted,process_input.
4028E1,fgetslong,P_check_sol_function,Function prologue or stack setup
402A3E,mymalloc,Unpredicted,Memory Allocation Function
402AA1,dupstr,Unpredicted,"""String Duplication Function"""
402AE7,dupnstr,Unpredicted,"""String Copy Function"""
402B3D,strwidth,Unpredicted,Function Prologue or Set Up Stack Frame.
402BF1,uhash,Unpredicted,"""Variable manipulation function"""
402C4B,ulookup,Unpredicted,Function initialization.
402CB2,plookup,Unpredicted,Function with Stack Allocation
402D49,fnlookup,Unpredicted,Function with Memory Comparison
402DB5,aliaslookup,Unpredicted,Function Prologue
402E0B,addfunction,Unpredicted,Function to Copy Data and Store in Array.
402E5A,freefunction,P_free,"""Free Memory Function"""
402FA3,removespaces,P_extract_escape,"""String Manipulation Function"""
403048,invfnlookup,Unpredicted,Check Bit in Byte Function
403088,strip_comment,Unpredicted,"""String Manipulation"" or ""String Search"""
4030D1,tightprint,Unpredicted,Function with stream manipulation.
40312B,splitline,P_fi_hostlist_copy,"""String Parsing Function"""
4031C5,isdecimal,Unpredicted,"""Stack Allocation and String Search"""
4031F5,checkunitname,P_find_callback,Function with Stack Operations.
403415,newunit,P_api_get_text_text,Function for Creating Units in Game
403693,newprefix,Unpredicted,Function_initializePrefix
403858,parsepair,P_get_str,"""Function Setup"""
403AEC,extract_interval,P_mh_get_string,Function with Variable Assignments
403C29,copyfunctype,P_hash_table,"""Copy Function"""
403D96,copyfunction,Unpredicted,"""Function Setup"" or ""Setup Function"""
405149,newtable,P_unserialize_wordsplit,"""Initialize Variable"""
405720,newalias,P_hostlist_iterator_create,Function Name: create_new_alias
4058A8,checkvar,P_host_is_localhost,"""Name retrieval and comparison function."""
405930,pathend,P_last_component,"""String Length Calculation"""
40597F,isfullpath,Unpredicted,"""Check For Slash"""
4069E0,initializeunit,Unpredicted,Store Double Precision Float in Array.
406A20,freeunit,P_find_symbol_list,Function Prologue
406ACF,showunit,P_hash_get_alias_string,"""Function Setup"""
406D31,sortunit,Unpredicted,Function with qsort sorting algorithm.
406DDA,cancelunit,P_convert_put,Function Name: String Comparison and Memory Management
406ED2,lookupunit,Unpredicted,Function name: sub_407000
4072B0,moveproduct,Unpredicted,"""Function Prologue"""
40738A,copyproduct,P_dicod_Pfdset,Function Prologue or Stack Frame Setup.
407402,unitcopy,Unpredicted,"Function name: ""CopyDataToBuffer"""
407460,multunit,Unpredicted,Calculate Two Numbers with SSE Multiplication
4074DC,divunit,Unpredicted,"""Divide and Conquer"""
407559,reduceproduct,P_load_variable,Function with Variable Initialization
40776F,reduceunit,P_wsnode_free,"""Function to Allocate Memory and Check Status"""
40781D,ignore_dimless,P_hostlist_push,"""Function with Stack Allocation and Comparison"""
407877,ignore_nothing,Unpredicted,Function prologue or stack setup
407886,ignore_primitive,P_hostlist_push,"""Function Setup"" or ""Argument Handling"""
4078DF,compareproducts,P_check_conf_section,"""Function for String Comparison"""
407A0E,compareunits,Unpredicted,Function with stack manipulation and sub-calls.
407A74,completereduce,Unpredicted,"""Function Setup"""
407AB9,expunit,Unpredicted,"""Function Setup"" or ""Stack Frame Setup"""
407CE0,unit2num,P_builtin_decode,"""Function Prologue"""
407D8B,unitdimless,Unpredicted,Function Setup or Stack Setup.
407E10,subunitroot,Unpredicted,"""Function Setup"""
407F26,rootunit,P_is_do_dir,"""Function prologue"""
4080B8,invertunit,Unpredicted,"""Stack Variable Manipulation Function"""
4081A3,float2rat,Unpredicted,Function with XMM0 and stack manipulation.
408364,unitpower,Unpredicted,Function Prologue.
40853F,addunit,P_edit_get_argument,Function name: add_two_numbers_and_process_results.
4085E3,linearinterp,Unpredicted,"""Calculate Division and Addition"""
408E8C,showdefinition,Unpredicted,func_push_rbp_rbx_sub_rsp_mov_var
408F7F,showfunction,P_ukshow_folder,"""Initialize Stack Frame Function"""
4093E6,showtable,P_do_parse,"""Interpolation Function"""
4096AE,showfuncdefinition,Unpredicted,"""Function Prologue"""
409746,showunitlistdef,Unpredicted,"""SunitList function"""
4097C6,showfunc,P_file_enter,Function initialization or Function setup.
409AD1,showconformabilityerr,Unpredicted,Function with Local Variables
409BAC,isfract,P_convert_length,"""Function Setup/Initialization"" or ""Variable Initialization"""
409C73,checksigdigits,P_get_page,Initialize Function
409DCA,setnumformat,Unpredicted,"""Set Number Format Function"""
40A6D9,round_to_displayed,P_vfs,"""Calculate Floating Point Number Display"""
40A8DC,showunitname,P_pap_hostaddr,"""Function with Memory Manipulation"""
40AACE,showanswer,P_edit_init_check_cmd,"""Function with stack allocation"""
40BADE,addtolist,P_parse_variable,"""Memory Allocation"""
40BDC7,compnd,Unpredicted,String comparison function.
40BDF2,screensize,Unpredicted,"""Function14h"""
40BDFD,tryallunits,P_write_sequence,"The best name for this ASM function would be ""initialize_variables."""
40C1FA,getuser_noreadline,Unpredicted,Function with Input Validation and Error Handling.
40C2D3,getuser_readline,P_get_int,"""Input Processing"""
40C3E9,getuser,P_getuser,Function Entry or Stack Setup
40C43E,completeunits,P_load,"""Function setup or initialization"""
40CA17,checkcwd,Unpredicted,Open file and check for errors.
40CA5B,getprogramname,P_ident,"""Function with Push and String Manipulation"""
40CB1E,getprogdir,Unpredicted,Function to Initialize Variables and Open File
40CD40,getdatadir,P_ipmi_oem_output,"""Get Data Dir Function"""
40CEB3,findlocalemap,Unpredicted,Function for Opening a File.
40D265,findunitsfile,Unpredicted,open_units_file
40D73B,personalfile,P_write_file,initialize file stream and variables
40D97A,usage,Unpredicted,"""Usage and Help Function"""
40DA33,helpmsg,Unpredicted,Print Error and Exit Function.
40DA69,printversion,Unpredicted,Function Setup or Setup Function
40DDF3,showunitsfile,Unpredicted,Function to Call Units Data File Name.
40DE2D,processargs,P_ipmi_fru_output_oem_record,"""Function with Stack and Argument Handling"""
40E3EF,showpointer,P_inter_maxtoabs,"""Function to Print a Number"""
40E428,processunit,P_parser_parse_help,Function Initialization or Stack Setup.
40E633,checkunitlist,P_enlist,Function with Push and Sub Instructions
40EA8F,processwant,Unpredicted,Function with local variable and string processing.
40EAF0,checkallaliases,Unpredicted,"""Initiate Unit List Print Function"""
40EBDB,checkunits,Unpredicted,Function Setup.
40F128,showunitlist,P_edit_block_menu_cmd,Function with Stack Allocation and String Manipulation
40F849,ishelpquery,Unpredicted,Function name: initialize variables and check input.
40FCA1,checklocale,Unpredicted,"""Function to Set Locale and Language"""
40FD47,replacealias,Unpredicted,Function Name: unclear/unknown (due to lack of context)
40FE82,remaplocale,P_mc,"""File Input Function"""
41000A,close_logfile,Unpredicted,"""Push, Open and Close File"""
410049,open_logfile,Unpredicted,Function to write log file.
410F88,getnewunit,Unpredicted,"""NewUnit"""
410FEF,destroyunit,Unpredicted,"""Function with Memory Allocation and Freeing"""
41102B,makenumunit,Unpredicted,Function with Memory Assignment.
411083,logunit,Unpredicted,"""Function with Local Variables"""
411114,funcunit,P_env_eval,Function initialization or Stack setup.
4112FB,yydestruct,P_option_set_base,Function Prologue.
4131DA,unitserror,Unpredicted,"""Function to save two parameters"""
4131E9,parseunit,P_randread_error,Initialize Function.
413430,atexit,Unpredicted,"""__cxa_atexit implementation"""
1,not found in dict,Unpredicted,"""Fast Return"""
401F40,sub_401F40,Unpredicted,Jump to address with push
4026E0,deregister_tm_clones,Unpredicted,"""Check Value and Jump Function"""
402760,__do_global_dtors_aux,Unpredicted,Check and Execute Function.
402780,frame_dummy,Unpredicted,"""Memory access and function calls"""
4027A6,resolve_bind_address,Unpredicted,"""Function Name"""
402846,connect_with_timeout_callback,Unpredicted,"""Connect Function"""
402885,connect_with_timeout,P_configFileLoad,Function Prologue.
40292B,set_connection_host_name,Unpredicted,"""Function Setup and Assertion Check"""
402996,connect_to_one,Unpredicted,Function prologue.
402C7C,connect_to_many,P_argp_fmtstream_hol,"push, move, subtract, load, call, compare, return."
402D2F,test_socket_open,Unpredicted,"""Select Polling Function"""
402E2C,bindport,P_generate_dh,Initialize Socket Function.
4030C7,select_fd,Unpredicted,"""Function with stack setup and select"""
40326E,acceptport,P_generate_crq_info,"""Function Start"" or ""Function Initialization"""
40334F,closeport,Unpredicted,Function for Closing a File.
4033CE,conaddr,Unpredicted,socket initialization function
403458,iread,P_do_restart,Function prologue.
4034E3,iwrite,P_file_read,Function Setup
40359C,convert_all_links,P_unix_group_to_list,"""Function Setup"""
40381A,convert_links,P_location,Function for Saving File
403D7D,construct_relative,P_last_component,"""String Processing"""
403F6A,write_backup_file,P_file_open,"""Function"" or ""Function name"" would be appropriate names."
404171,replace_attr,Unpredicted,Function Prologue
404281,replace_attr_refresh_hack,Unpredicted,Function name: generate_string_hex_checksum.
404357,find_fragment,P_argcv_strncasecmp,"""Function with Push and Move Instructions"""
4043E1,local_quote_string,Unpredicted,"""Function Setup"" or ""Stack Frame Initialization"""
404566,match_except_index,P_last_component,"""Function"""
40466B,dissociate_urls_from_file_mapper,Unpredicted,Function name not provided.
4046E3,dissociate_urls_from_file,Unpredicted,Function prologue.
40470A,register_download,P_mh_file_copy,Function prologue.
4048E1,register_redirection,Unpredicted,Function with Memory Allocation and Assert Failure Handling.
4049BB,register_delete_file,Unpredicted,Function prologue.
404A82,register_html,Unpredicted,"""Function Prologue"""
404B03,convert_cleanup,Unpredicted,Set and Clear Global Variables.
404BA9,downloaded_mode_to_ptr,P_get_symbol_visibility,"""Select Value Function"" or ""Integer Switch Function"""
404BEC,downloaded_file,Unpredicted,Function with Push and Sub Instructions.
404CF4,df_free_mapper,Unpredicted,"""Free Memory Function"""
404D1B,downloaded_files_free,Unpredicted,"""Initialize function"""
404D61,cookie_jar_new,Unpredicted,"""Function Setup"""
404D9C,cookie_new,Unpredicted,"""Function Initialization"""
404DD9,delete_cookie,Unpredicted,Function for freeing memory allocations.
404E66,find_matching_cookie,P_profile,Function with Local Variable Initialization
404F3D,store_cookie,P_ping_set_dest,Function Prologue.
40514D,discard_matching_cookie,P_filter_open,Function prologue
4052A0,update_cookie_field,Unpredicted,Stack setup function.
4057D4,parse_set_cookies,Unpredicted,Initialize function
405D3E,numeric_address_p,Unpredicted,"""Check for Decimal Point"""
405F18,check_domain_match,P_argp_fmtstream_arg,RBPSUB function.
4061D4,check_path_match,Unpredicted,"""Function Setup and Call"""
4061F9,cookie_jar_process_set_cookie,Unpredicted,Function Setup or Memory Allocation Function.
406381,find_chains_of_host,P_str_to_file,"""Function with Stack Frame Setup"" or ""Function Prologue"""
40645C,path_matches,P_xbasename,"""String Comparison Function"""
4064BE,cookie_matches_url,P_tunnel_inode,Function Prologue.
4065AC,equality_comparator,P_b_auth,"""Function with String Comparison"""
406624,eliminate_dups,P_mmalloca,"""Function Setup"""
40673A,goodness_comparator,P_dev_ino_hash_compare,"""Function with local variable operations"" or ""Local variable setup and calculation"""
406790,cookie_jar_generate_cookie_header,P_locale_charset,"""Initialize Stack Frame Function"""
406C8E,domain_port,Unpredicted,"""Function Setup"""
406D5C,cookie_jar_load,Unpredicted,Stack Frame Setup and File Reading
4073F0,save_cookies_mapper,Unpredicted,Function prologue or parameter initialization.
407567,cookie_jar_save,P_temp_stream,Function opening and writing to a file.
407720,nuke_cookie_chain,P_free_callback,Function Setup
40779E,cookie_jar_delete,Unpredicted,Function Prologue
4077E0,ftp_expected_bytes,Unpredicted,"""Function Setup"" or ""Function Initialization"""
40ABE4,ftp_get_listing,P_edit_replace_sequence,"""Function Name Unknown"""
40B794,ftp_retrieve_dirs,P_emit_number,Function Prologue
40BA3E,has_insecure_name_p,P_fsysdep,"""Check for '/' or strstr"""
40BA80,ftp_retrieve_glob,P_edit_execute_to_init,Function prologue.
40BDAE,ftp_loop,P_dbop_put,Function Prologue
40C176,delelement,P_free_buffer,Function for Freeing Memory and Moving Pointers
40C210,freefileinfo,P_cleanup,Function setup and cleanup.
40C275,ftp_response,Unpredicted,Function Prologue or Stack Setup.
40C564,ftp_request,Unpredicted,String Comparison Function.
40C677,ftp_login,P_get,Function prologue.
40C9BD,ftp_port,P_login,"""Function Setup"" or ""Prologue Setup"""
40CB92,ftp_pasv,Unpredicted,Function prologue.
40CE76,ftp_type,P_mf_manyistr,Function prologue.
40CF6F,ftp_cwd,P_get,Function with memory allocation and string manipulation.
40D080,ftp_rest,P_print_pacct_record,Function with stack manipulation and string operations.
40D17F,ftp_retr,P_openat_save_fail,"""Function with Memory Management"""
40D290,ftp_list,P_get_arg_char,Function Name: Substring_Validation
40D3A1,ftp_syst,P_is_regexp,Function initialization.
40D586,ftp_pwd,P_get_fs_usage,"""Function Prologue"""
40D6CF,ftp_size,P_get,"""Function Setup/Initialization"""
40D842,ftp_process_type,P_isar_parse_check,Function name: str_contains_letter
40D8A1,symperms,P_extract,Function for string comparison.
40E68E,ftp_parse_winnt_ls,P_create_fields,file open and read function
40EB86,vmsperms,P_c_hash_2,"""Function Entry Setup"""
40F50F,ftp_parse_ls,P_get_elf_visibility,"""Function Entry"""
40F645,ftp_index,Unpredicted,Function Prologue.
40FC7A,extract,Unpredicted,"""Variable Initialization and Conversion"""
40FD4E,btoe,Unpredicted,"""Function Setup"" or ""Stack Setup"""
410134,calculate_skey_response,Unpredicted,"""Function Setup"""
410312,prime_size,Unpredicted,"""Function to Push and Allocate Space"""
410371,hash_table_new,P_new_new_item,Function Prologue
410490,hash_table_destroy,Unpredicted,"""Free Memory Allocation Function"""
4104BB,find_mapping,Unpredicted,Function with multiple instructions.
410588,hash_table_get,P_get_link_generator,Function with local variable and function call.
4105CC,hash_table_get_pair,P_hash_find,Function with Memory Allocation and Variable Initialization
410640,hash_table_contains,Unpredicted,"""Function Setup and Call"""
410679,grow_hash_table,P_hash_insert_at,"""Stack allocation and variable initialization."""
41080A,hash_table_put,P_dump_id,Function Name: Var_Initialization
4108B9,hash_table_remove,P_transit_state,"""Function with Stack Operations"""
410A4F,hash_table_clear,Unpredicted,"""Initialize buffer function"""
410A8E,hash_table_map,P_hash_map,Function Setup or Variable Initialization.
410B2F,hash_table_count,Unpredicted,Extract 14th Item from Structure
410B40,string_hash,P_put_word,"""Function with no name"" or ""Unnamed function"""
410B99,string_cmp,Unpredicted,Function to Compare Strings.
410BC6,make_string_hash_table,Unpredicted,Function setup and call.
410BE7,string_hash_nocase,Unpredicted,"""Stack frame initialization and processing"""
410C5E,string_cmp_nocase,Unpredicted,String comparison function.
410C8B,make_nocase_string_hash_table,Unpredicted,"""Function with Memory Allocation and Call"""
410CAC,ptrhash,Unpredicted,"""Bit Manipulation Function"""
410D82,ptrcmp,Unpredicted,Comparison function or Compare integers function.
410D9E,header_get,Unpredicted,Function start prologue or Function initialization prologue.
41104B,header_process,Unpredicted,Function Prologue
4110F7,header_extract_number,Unpredicted,"""Function Setup"" or ""Stack Setup"""
4111B0,header_strdup,Unpredicted,"""Function with argument passing and return value"""
4111DD,header_exists,Unpredicted,"""Set var to 1"""
4111FA,skip_lws,Unpredicted,Function Name: process_input
41124D,address_list_get_bounds,Unpredicted,"""Parameter Copy and Exchange Function"""
411279,address_list_copy_one,P_mh_opt_list,Variable Initialization and Comparison
4112DC,address_list_match_all,P_group_match,"""Compare Memory Function"""
411349,address_list_set_faulty,P_re_string_add_inode,"""Function to modify variable value"""
4113AD,address_list_from_vector,P_mc_input,Function Name: sub_4113D0
41149C,address_list_from_single,P_make_display,"""Function with Variable Initialization"""
411501,address_list_delete,Unpredicted,Function for freeing memory.
41152C,address_list_release,P_init_arg,Function push-rbp-sub-rsp-mov-mov-lea-mov-mov-mov-test-jz-mov-mov-mov-call-mov-test-jg-jz-mov-mov-edi-call-leave-retn
4115AA,wget_sockaddr_set_address,Unpredicted,"""Function Initialization"""
411662,wget_sockaddr_set_port,P_absolute_file,Function Name: htons_or_abort
41169F,wget_sockaddr_get_addr,Unpredicted,Function name: check_argument_value.
4116C9,wget_sockaddr_get_port,Unpredicted,"""Convert to Network Order"""
4116FD,sockaddr_len,Unpredicted,"""Check Domain and Abort"""
41171A,map_ipv4_to_ip,Unpredicted,Function prologue with variable assignment.
41173F,map_ip_to_ipv4,Unpredicted,Function or Procedure: Store and Return Value.
411765,gethostbyname_with_timeout_callback,Unpredicted,"""Host Lookup Function"""
411796,gethostbyname_with_timeout,Unpredicted,"""Function Setup"""
41182B,pretty_print_address,Unpredicted,"""Convert to IP Address"""
411844,cache_host_lookup,Unpredicted,Function Name: Init Variables and Memory Allocation.
411920,lookup_host,P_make_id,Function Setup or Function Initialization.
411B9F,accept_domain,P_print_owner_ttl,"""Function with assert and return value"""
411C3A,sufmatch,Unpredicted,Function name: string comparison and manipulation.
411D32,herrmsg,Unpredicted,Input validation function.
411D73,host_cleanup_mapper,Unpredicted,Function that frees memory and asserts.
411DD3,host_cleanup,Unpredicted,"""Initialize and Clear Memory Function"""
4129A4,advance_declaration,P_unw_is,"""Stack frame initialization"""
412CEB,find_comment_end,Unpredicted,"""Argument Parsing Function"""
412DF6,name_allowed,Unpredicted,Function with stack allocation and string manipulation
413CA0,init_interesting,Unpredicted,"""Function Setup"""
413E7E,find_attr,P_re_string_parse_insert,"""Function with Local Variables"""
413F1C,append_url,P_record_to_directive,Function Setup/Initialization
414223,tag_find_urls,Unpredicted,Function Initialize or InitRBPSpace.
4143E2,tag_handle_base,P_get_lan_section_member,Function Prologue.
4144EB,tag_handle_form,Unpredicted,"""Function Prologue"" or ""Stack Frame Setup"""
414574,tag_handle_link,P_host_is_localhost,Function Prologue
414648,tag_handle_meta,Unpredicted,"""Function prologue"" or ""Stack frame setup"""
41498B,collect_tags_mapper,P_http_inc_value,"""Function Setup"""
4149FD,get_urls_html,P_print_context,Function with Local Variables and Error Handling
414BBF,get_urls_file,Unpredicted,Function prologue
414E9C,cleanup_html_url,Unpredicted,"""Free Memory Function"""
414ED9,parse_http_status_line,Unpredicted,"""Setup Function"" or ""Function Setup"""
41511E,post_file,P_cbuf_read,"""Function with Stack Allocation"""
4152D7,http_process_range,Unpredicted,"""Function Name: Push RBP"""
415523,http_process_none,Unpredicted,"""String Search Function"""
41556E,http_process_type,Unpredicted,Stack Frame Initialization.
415616,http_process_connection,Unpredicted,Function name: strcasecmp_and_set_flag
415654,http_process_set_cookie,Unpredicted,Function entry or Stack setup function.
4156C5,invalidate_persistent,Unpredicted,"""Init Memory and Clean-up Function"""
41571D,register_persistent,Unpredicted,"""Function Setup"""
415821,persistent_available_p,Unpredicted,"""Function Prologue"""
415908,free_hstat,P_argp_args,Function_cleanUpMemory
4191FD,mktime_from_utc,P_catchSignals,"""Setup function"""
41930D,check_end,Unpredicted,"""Check for Valid Input"""
4193C9,http_atotm,Unpredicted,Function setup or DateTime parser.
419457,base64_encode,Unpredicted,"""Function with memory manipulation"""
4195A2,basic_authentication_encode,Unpredicted,"""Function Name"""
419718,extract_header_attr,Unpredicted,Function setup.
419896,dump_hash,Unpredicted,"""Save to buffer"""
41A0CA,known_authentication_scheme_p,Unpredicted,"""String Comparison and Validation"""
41A1D6,create_authorization_line,P_ali_member,Function entry or Stack setup.
41A2AB,http_cleanup,Unpredicted,Function prologue with call.
41A2CD,findcmd,P_read_files,Function Entry or Compare and Return
41A35A,defaults,Unpredicted,Function Setup.
41A492,home_dir,P_load,"""getenv and getpwuid function"""
41A503,wgetrc_file_name,Unpredicted,"""Function with Environmental Variable Check"""
41A626,run_wgetrc,P_close_stdout,Function Prologue
41A7E9,initialize,P_builtin_printhdr,Function Push and Error Handling.
41A88B,dehyphen,Unpredicted,"""Function for String Manipulation"""
41A8F4,parse_line,Unpredicted,Function with Memory Copy
41ABD2,setval_internal,P_check,Function with Variable Initialization.
41AC53,setoptval,Unpredicted,"""Function with stack allocation and function calls"""
41AC94,run_command,P_init,Function Name: Subroutine with Error Handling.
41AD6C,cmd_boolean,Unpredicted,Function Entry or Setup Function
41AF99,cmd_lockable_boolean,Unpredicted,"""Function with Push, Mov and Strcmp"""
41B297,cmd_number,Unpredicted,Function to Print Error Message.
41B326,cmd_number_inf,Unpredicted,Compare two strings.
41B379,cmd_string,P_list_delete_all,Function to Allocate and Assign Memory Block.
41B3CD,cmd_file,P_find1,"""Function to Modify String URL Path"""
41B537,cmd_directory,P_find_name,Stack frame initialization.
41B5BC,cmd_vector,P_Barcode_93_verify,"""Function to Initialize Variables"""
41B631,cmd_directory_vector,P_adns_qdpl_tcp,"""Function with Stack Operations"""
41B71B,parse_bytes_helper,Unpredicted,Function with string comparison and multiplication.
41B926,cmd_bytes,Unpredicted,"""Function Prologue"""
41B9D2,cmd_bytes_large,Unpredicted,"""Function Entry"" or ""Function Prologue"""
41BA7E,cmd_time,Unpredicted,"""Function Initialization"" or ""Function Setup"""
41BCAE,cmd_spec_dirstruct,Unpredicted,"""Function Setup"""
41BD0C,cmd_spec_header,Unpredicted,"""Function Prologue"""
41BE83,cmd_spec_htmlify,Unpredicted,Function with local variable initialization.
41BED1,cmd_spec_mirror,P_mh_set_reply_regex,Function Setup or Stack Setup.
41BF74,cmd_spec_progress,Unpredicted,Function Prologue
41C013,cmd_spec_recursive,Unpredicted,Function_Setup
41C06F,cmd_spec_restrict_file_names,P_host_is_valid_1,"""String comparison and variable assignment"""
41C1FE,cmd_spec_timeout,Unpredicted,Function prologue.
41C285,cmd_spec_useragent,P_pop3d,Function prologue with error handling.
41C31A,simple_atoi,Unpredicted,"""Function with Local Variable Initialization"""
41C3BD,simple_atof,Unpredicted,Function Prologue.
41C4EC,check_user_specified_header,Unpredicted,Function to check input validity
41C57E,cleanup,P_read,"""Close stream"""
41C5A0,free_log_line,Unpredicted,Memory Allocation and Deallocation Function.
41C613,saved_append_1,P_name_of_hash_2,Function with Stack Allocation
41C945,saved_append,P_is_control,"""Function Prologue"""
41C9B9,get_log_fp,Unpredicted,"""CS Access and Return Function"""
41C9EC,logputs,P_open,Function prologue
41CAA9,logvprintf,Unpredicted,Function Prologue
41CCC0,logflush,Unpredicted,Function Setup/Call.
41CCF1,log_set_flush,P_get_nth_panel_name,"""Function Setup and Control Flow"""
41CD37,log_set_save_context,Unpredicted,"""Function with Local Variable Assignment"""
41CD55,logprintf,P_mail_error,"""Function Initialization"""
41CEC0,debug_logprintf,Unpredicted,Function Prologue
41CFD9,log_init,P_xrealloc,"""Function for file I/O setup"""
41D071,log_close,Unpredicted,"""Initialize and Close File Function"""
41D0E7,log_dump_context,Unpredicted,"""Function with push, mov, sub, movsxd"""
41D219,redirect_output,Unpredicted,Function Setup
41D2F3,check_redirect_output,Unpredicted,SetFlagIfNeeded.
41D314,log_request_redirect_output,Unpredicted,"""Function Initialization"""
41D348,i18n_initialize,Unpredicted,"""Language Localization Setup"""
41D386,print_usage,Unpredicted,Gettext and printf function call.
41D3B8,print_help,Unpredicted,print function
41E706,redirect_output_signal,Unpredicted,Function to Check Signal Code
41E757,gen_md5_context_size,Unpredicted,"""Allocate Memory and Return"""
41E762,gen_md5_init,Unpredicted,Function Prologue or Stack Frame Setup.
41E785,gen_md5_update,Unpredicted,"""Function with stack allocation"""
41E7BC,gen_md5_finish,Unpredicted,Function prologue.
41E7EA,md5_init_ctx,Unpredicted,Initialize MD5 hash state
41E844,md5_read_ctx,Unpredicted,"""Copy and Swap Function"""
41E895,md5_finish_ctx,P_md5_finish_ctx_add,"""Memory Copy and Modification"""
41E9BD,md5_process_bytes,P_get_char,Memory Copy Function.
41FE97,search_netrc,Unpredicted,Function Prologue
4201EA,maybe_add_to_list,P_uuconf_free_block,Function Initialize Memory Block.
4202AD,shift_left,Unpredicted,"""Function Entry/Initialization"""
4202E0,parse_netrc,Unpredicted,Function prologue
4207FE,free_netrc,P_hol_cluster_cmp,Function Prolog
42088B,valid_progress_implementation_p,P_builtin_decode,Function with variable initialization.
420929,set_progress_implementation,P_gtagsobjdir,Function Prologue.
420A0A,progress_schedule_redirect,Unpredicted,"""Set Value and Return"""
420A1B,progress_create,Unpredicted,Function Setup.
420A70,progress_update,Unpredicted,"""Function prologue and call"""
420AB0,progress_finish,Unpredicted,Function Prologue.
420AE5,dot_create,P_add_option,"""Function Start"""
420CCB,print_percentage,Unpredicted,"""Divide and Round Integer Function"""
420D22,print_download_speed,Unpredicted,"""Function to Perform Calculation"""
420D82,dot_update,P_cbuf_find_unread,Function prologue.
420F55,dot_finish,P_comma,Function prologue.
42110A,dot_set_params,Unpredicted,"""Variable Initialization"""
421249,bar_create,P_create_table,Initialize Function
42130A,bar_update,P_print,Function Setup or Function Initialization.
421463,bar_finish,Unpredicted,Function Prologue
421519,update_speed_ring,P_sfn,Function Prologue
421FA7,display_image,Unpredicted,"""Function Initialization"""
421FED,bar_set_params,Unpredicted,"""Environment variable processing"""
4220A4,progress_handle_sigwinch,Unpredicted,"""Function with signal and comparison"""
4220DE,rbuf_initialize,Unpredicted,"""Copy values to array with offset"""
422117,rbuf_initialized_p,Unpredicted,"""Check for non-zero value"""
422130,rbuf_uninitialize,Unpredicted,Function with local variable initialization.
422145,rbuf_read_bufferful,Unpredicted,Function prologue with memory allocation.
422170,rbuf_peek,Unpredicted,"""Function with Memory Assignments"""
422209,rbuf_flush,P_config_free,"""Function Name: Memcpy and Variable Assignment"""
4222B9,rbuf_discard,Unpredicted,Function with memory allocation and initialization.
4222E6,url_queue_new,Unpredicted,Function Setup or Memory Allocation Function.
422318,url_queue_delete,Unpredicted,"""Free Memory Function"""
422333,url_enqueue,P_hash_get_next,Function Prologue
42246A,url_dequeue,P_fh,Function prologue.
422C96,download_child_p,P_mail_file,Function name not provided.
423173,descend_redirect_p,P_hostlist_delete,Function name not provided
423297,match_user_agent,P_get_bool,Function Setup.
423322,add_path,P_adns_parse_domain,"""Function to Store Args in Memory"""
42341F,prune_non_exact,P_ukshow_params,"""Function with Memory Allocation"""
42354A,res_parse,Unpredicted,Stack frame setup.
423A2C,res_parse_from_file,P_info_server,"""Function Setup"""
